0.0002560313,5.482785E-08,4.972843E-08,5.258709E-08,5.798476E-08,6.50333E-08,7.508848E-08,9.850415E-08
1,1,1,1,1,0.6448085,0.5269173,0.1063562
1,1,1,1,1,0.6448085,0.5269173,0.1063562
1,0.996902,1,1,1,0.7072562,0.5069174,0.08635615
0.9973364,0.9933392,0.9929807,1,0.9897689,0.6872562,0.4839174,0.06335615
1,0.9892421,0.9849085,1,0.9780031,0.6642562,0.4574673,0.03690615
0.9976137,0.9845304,0.9756254,0.991471,0.9644724,0.6378062,0.4270498,0.006488653
0.9948696,0.9791119,0.9649499,0.9816626,0.9489122,0.6073887,0.3920697,0.03583308
0.9917139,0.9728807,0.9526731,0.970383,0.9310179,0.5724086,0.3518426,0.0416526
0.9880848,0.9657147,1,0.9574115,0.9104394,0.5321815,0.3055814,0.0216526
0.9839113,0.9574739,1,0.9424942,0.8867742,0.4859203,0.3191605,0.03194554
0.9791119,0.9479969,0.9947789,0.9253393,0.8595592,0.5859687,0.2991605,0.04463718
0.9735925,0.9370984,0.9887747,0.9056112,0.828262,0.5659688,0.2761605,0.04944548
0.9672452,0.9245651,0.9818699,0.8829238,0.7922702,1,1,1
0.9599458,0.9101519,0.9739293,0.8568334,0.7508796,1,1,1
0.9515515,0.8935766,0.9647977,0.8268294,0.7032804,0.994714,0.9976723,0.9977626
0.941898,0.874515,0.9542963,0.7923247,0.6485414,0.9886351,0.9949955,0.9951897
0.9307965,0.8525943,0.9422196,0.7526445,0.5855915,0.9816443,0.9919173,0.9922308
0.9180297,0.8273854,0.9283315,0.7070121,0.5131991,0.973605,0.9883772,0.9888281
0.903348,0.7983952,0.9123602,0.6545349,0.62136,0.9643598,0.9843062,0.9849151
0.8864641,1,1,1,1,1,0.9796245,0.980415
0.8670474,1,1,1,1,1,0.9742405,0.97524
0.8447183,0.9984524,0.9985343,0.9958727,0.9950477,0.9956734,0.968049,0.9692886
0.9647667,0.9966727,0.9968489,0.9911264,0.9893525,0.9906979,0.9609287,0.9624446
0.9623805,0.9946261,0.9949106,0.9856681,0.9828031,0.9849759,0.9527404,0.954574
0.9596364,0.9922724,0.9926816,0.979391,0.9752713,0.9783956,0.9433239,0.9455228
0.9564806,0.9895658,0.9901182,0.9721724,0.9666097,0.9708284,0.9324948,0.9351138
0.9528515,0.9864531,0.9871703,0.963871,0.9566488,0.962126,0.9200413,0.9231435
0.9486781,0.9828736,0.9837803,0.9543243,0.9451938,0.9521183,0.9057199,0.9093778
0.9438786,0.978757,0.9798817,0.9433457,0.9320205,0.9406095,0.8892502,0.8935471
0.9383592,0.974023,0.9753984,0.9307203,0.9168712,0.9273742,0.8703101,0.8753418
0.9320118,0.9685789,0.9702426,0.9162011,0.8994496,0.9121538,0.8485289,0.8544058
0.9247124,0.9623182,0.9643133,0.8995039,0.8794147,0.8946502,0.8234806,0.8303292
0.9163181,0.9551184,0.9574947,0.8803023,0.8563746,0.8745211,0.7946751,0.8026413
0.9066646,0.9468386,0.9496532,0.8582203,0.8298785,0.8513727,0.7615486,0.7708002
0.8955631,0.9373168,0.9406356,0.8328262,0.799408,0.824752,0.7234533,0.7341828
0.8827964,0.9263668,0.9302654,0.8036228,0.7643669,0.7941382,0.6796437,0.6920729
0.8681147,0.9137743,0.9183396,0.770039,0.7240696,0.7589323,0.6292626,0.6436465
0.8512307,0.8992929,0.9046249,0.7314175,0.6777277,0.7184455,0.5713243,0.5879561
0.8318141,0.8826393,0.888853,0.6870029,0.6244345,0.6718857,0.5046953,0.5239123
0.809485,0.8634876,0.8707153,0.635926,0.5631474,0.6183419,0.4280719,0.4502617
0.7838065,0.8414631,0.8498569,0.5771877,0.4926672,0.5567666,0.3399551,0.3655637
0.7542763,0.816135,0.8258698,1,1,1,0.8815106,0.6731635
0.7203166,0.7870077,0.7982846,0.9976794,0.9971961,0.9981437,0.879183,0.6709262
1,0.7535113,0.7665617,0.9950109,0.9939716,0.9960089,0.8765062,0.6683533
0.9981264,0.7149904,0.7300803,0.991942,0.9902635,0.9935539,0.8734279,0.6653944
0.9959717,0.6706914,0.6881267,0.9884128,0.9859991,0.9907308,0.8698879,0.6619917
0.9934939,0.6197475,0.6398801,0.9843542,0.981095,0.9874841,0.8658168,0.6580786
0.9906445,0.5611621,0.5843965,0.9796869,0.9754554,0.9837504,0.8611351,0.6535785
0.9873675,0.4937889,0.5205904,0.9743194,1,0.9794567,0.8557511,0.6484034
0.9835991,0.4163097,0.4472133,0.9681467,1,0.9745188,0.8495596,0.6424521
0.9792654,0.6493932,0.3628297,0.9610483,0.9983298,0.9688404,0.8424393,0.635608
0.9742816,0.6478456,0.2657885,0.952885,0.996409,0.9623101,0.8342509,0.6277374
0.9685503,0.646066,0.1541911,0.9434973,0.9942001,0.9548004,0.8248343,0.6186861
0.9619592,0.6440193,0.02585418,0.9327013,0.9916599,0.9461641,0.8140053,0.6082773
0.9543796,0.6416656,0.141722,0.920286,0.9887387,0.9362324,0.8015518,0.596307
0.9456629,0.638959,0.1402564,0.9060084,0.9853793,0.924811,0.7872304,0.5825411
0.9356387,0.6358463,0.1385709,0.8895892,0.981516,0.9116763,0.7707607,0.5667105
0.9241109,0.6322668,0.1366327,0.870707,0.9770731,0.8965715,0.7518206,0.5485052
0.9108539,0.6281502,0.1422864,0.8489926,0.9719639,0.8792009,0.7300394,0.5275691
0.8956084,0.6234162,0.1408208,0.8240209,0.9660882,0.8592247,0.7049911,0.5034927
0.8780761,0.6179721,0.1391353,0.7953035,0.9593313,0.8362522,0.6761855,0.4758047
0.857914,0.6117114,0.137197,0.7622786,0.9515607,0.8098336,0.6430592,0.4439635
0.8347274,0.6045116,0.3121491,0.7242998,0.9426246,0.7794523,0.6049638,0.4073462
0.8080629,0.778349,0.3398084,0.6806242,0.932348,0.7445138,0.5611542,0.3652363
0.7773987,0.7768014,0.3383428,0.6303974,0.92053,0.7043346,0.5107731,0.3168099
0.7421349,0.7750217,0.3366573,0.5726364,0.9069393,0.6581284,0.4528348,0.2611195
0.7015815,0.7729751,0.334719,0.5062114,0.89131,0.6049914,0.3862058,0.1970756
0.6549452,0.8066351,0.33249,0.4298226,0.8733363,0.5438837,0.3095824,0.1234251
0.6013134,0.8066351,0.3299266,0.4679824,0.8526664,0.47361,0.2214656,0.03872706
0.5396367,0.8050875,0.3269787,0.4656619,0.8288962,0.3927952,0.1201312,-0.05867573
0.4687087,0.8033078,0.3235887,0.4629933,0.8015603,0.4397881,1,1
0.3871414,0.8012612,0.3196901,0.4599244,0.7701241,0.4379318,0.9981155,0.9979224
0.293339,0.7989076,0.3152067,0.4563952,0.7339725,0.435797,0.9959485,0.9955332
0.1854662,0.7962009,0.3100509,0.4523366,0.6923981,0.4333421,0.9934563,0.9927856
0.06141256,0.7930882,0.3041216,0.4476692,0.6445876,0.4305189,0.9905903,0.9896259
0.06774282,0.7895086,0.297303,0.4423018,0.5896055,0.4272722,0.9872945,0.9859923
0.09349668,0.7853921,0.2894616,0.4361291,0.5263761,0.4235385,0.9835043,0.9818137
0.09162309,0.7806581,0.280444,0.4290306,0.4536623,0.4192447,0.9791455,0.9770082
0.08946846,0.775214,0.2700737,0.4208674,0.3700415,0.4143069,0.9741329,0.9714818
0.08699064,0.7689533,0.2581478,0.4114796,0.2738774,0.4086284,0.9683685,0.9651266
0.08414114,0.7617535,0.2444331,0.4006836,0.1632888,0.4020982,0.9617393,0.957818
0.08086422,0.7534737,0.2286612,0.3882683,0.03611191,0.3945884,0.9541158,0.9494132
0.07709576,0.7439519,0.2105235,0.3739907,0.05055748,0.3859522,0.9453487,0.9397475
0.07276203,0.7330019,0.1896652,0.3575715,0.05055748,0.3760205,0.9352666,0.9286321
0.06777825,0.7204094,0.3469282,0.6309592,1,0.8894749,0.9236721,0.9158494
0.0620469,0.705928,0.3924693,0.6286386,0.9984949,0.8876185,0.9103386,0.9011492
0.06646805,0.6892744,0.3910036,0.6259701,0.9967641,0.8854838,0.8950049,0.8842441
0.06646805,0.6701227,0.3893182,0.6229011,0.9947736,0.8830288,0.8773713,0.8648031
0.06459446,0.6480982,0.3873799,0.619372,0.9924846,0.8802056,0.8570925,0.842446
0.06243983,0.6227701,0.3851509,0.6153134,0.9898522,0.876959,0.8337719,0.8167354
0.07965644,0.5936428,0.3825875,0.610646,0.986825,0.8732253,0.8069533,0.7871681
0.07778285,0.5601464,0.3796396,0.6052785,0.9833437,0.8689315,0.7761118,0.7531657
0.07562822,0.5216255,0.3762496,0.5991059,0.9793401,0.8639937,0.7406442,0.714063
0.0731504,0.4773265,0.372351,0.5920074,0.9747362,0.8583152,0.6998563,0.6690949
0.0703009,0.4263826,0.3678676,0.5838441,0.9694415,0.851785,0.6529503,0.6173815
