1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,0.9931577,1,0.994351,1,0.9718127,1,1
1,0.9989191,1,0.9868197,1,0.935815,1,1
1,0.9989414,1,0.9770833,1,0.9438128,1,1
1,0.9989631,1,0.9647613,1,0.9497907,1,1
1,0.9989845,1,0.9494062,1,0.955197,1,1
1,0.9990054,1,0.9304908,1,0.9600734,1,1
1,0.9990258,1,0.9073943,1,0.9644612,1,1
1,0.9990459,1,0.8793858,1,0.9684007,1,1
0.9980746,1,1,0.8494471,1,1,1,1
0.9930365,1,1,0.8123412,1,1,1,1
0.9843057,1,1,0.7667655,1,1,1,1
0.9716779,1,1.002116,0.7155457,0.9937469,1.000343,1.001154,0.999958
0.9602847,1.000219,1.003784,0.7413094,0.9902186,1.005245,1.003559,1.002864
0.9393183,0.9981614,0.9945886,0.7381067,0.9829439,1.011723,1.006245,1.00653
0.9108307,0.994716,0.9830023,0.7327845,0.9719685,1.017128,1.008523,1.009677
0.8746132,1,0.9662495,0.7273871,0.9558718,1.021363,1.010348,1.012259
0.8267242,1,1,1,1,1,1.010347,1.012758
1,1,1,1.004051,1.002945,1.004294,1.010919,1.013705
1,0.9995262,1.002971,1.005672,1.006362,1.008288,1.010608,1.013532
0.9988528,1.000304,1,1.005275,1.008509,1.011733,1.009289,1.012029
0.99743,1.000778,0.9967013,1.005733,1.00966,1.014725,1.006762,1.008961
0.9981453,1.002143,0.9964148,1.006881,1.010265,1.017052,1.002807,1.00399
0.9983996,1.003007,0.9949751,1.006535,1.009778,1.018577,0.9971624,0.9967589
0.998047,1.001964,1,1,1,1,0.985627,0.9855241
0.9976984,1.001485,1.000043,1.002574,1.002429,1.003005,0.9755944,0.9723936
0.9965886,1.000162,0.9991526,1.0045,1.004628,1.005759,0.9627491,0.9554421
0.9950243,0.9979289,0.9936357,1.006889,1.006549,1.008189,0.946613,0.9339418
0.9926886,0.9945793,0.9889756,1.008889,1.008009,1.010213,0.9263628,0.9070153
0.9897121,0.988622,0.9807912,1.010627,1.009137,1.011813,0.9013365,0.8736363
0.9854373,0.9807994,0.9723567,1.011095,1.009815,1.012874,0.8708474,0.8326368
0.9793866,0.971018,0.961832,1.010028,1.00993,1.013306,0.83381,0.7825641
0.9710589,0.9597678,0.9544917,1.006923,1.009321,1.013003,0.7890714,0.7217202
0.9604428,0.946413,0.9432733,1.002486,1.008042,1.011834,0.7352067,0.6480921
0.9468624,0.9299213,0.9285069,0.9950945,1.005941,1.009638,0.6704365,0.5592659
0.9298021,0.9096607,0.9113903,0.985952,1.002717,1.006195,0.5928178,0.4524057
0.9086112,0.8846228,0.8879796,0.9728884,0.9982273,1.001251,0.5000076,0.3241585
0.8824894,0.8546384,0.8633279,0.9552316,0.992107,0.9945508,0.3892553,0.170518
0.8503549,0.8151135,0.9463321,0.924455,0.9831109,0.9840207,0.2570619,-0.01323806
0.810495,0.9380404,0.9433989,0.889383,0.9723549,0.9714105,0.8591704,0.9323919
0.7624823,0.938372,0.9394622,0.8469273,0.9590175,0.9558712,0.8599066,0.932921
1,0.9379966,0.9345911,0.7963646,0.9426839,0.9374219,0.8615332,0.9346432
1.000942,0.9367521,1,0.736688,0.9225491,0.9152226,0.8637219,0.9381119
1.00211,0.9363334,0.9970338,0.6645675,0.8984118,0.8883167,0.8658115,0.9420466
1.000391,0.9356828,0.9945797,0.576286,0.8692321,0.8556087,0.8673699,0.9453903
0.9981666,0.9344755,0.9909306,0.5823495,0.8341295,0.816093,0.8683522,0.9479657
0.9988064,0.9329596,0.9867179,0.581791,1,0.7669113,0.8679014,0.949217
0.9976981,0.9311537,0.9829413,0.5805265,1.001353,0.7099958,0.8674374,0.9497585
0.9977039,0.9287699,0.9764165,0.5783929,1.002628,0.6418231,0.8660287,0.94892
0.995906,0.9242565,0.9677733,0.5755263,1.003709,0.5604676,0.8633576,0.9464332
0.993786,0.9192321,0.9565722,0.5717585,1.004653,0.463422,0.8592657,0.9419847
0.9904309,0.9124247,0.9447258,0.5657965,1.005356,0.3478219,0.8536078,0.9351456
0.9854475,0.904123,0.9284278,0.5590941,1.005824,0.2103234,0.8459832,0.9255028
0.9786231,0.8945955,0.9112619,0.5497386,1.005957,0.04693609,0.8360245,0.9124731
0.969555,0.8809837,0.8852069,0.5368225,1.00569,0.06117124,0.8232158,0.8953561
0.9577487,0.8644566,0.8524691,0.5207423,1.004964,0.06148434,0.8071036,0.8733936
0.9426553,0.8449088,0.8126056,0.5015107,1.003698,0.05997935,0.7871016,0.8456771
0.923642,0.8214676,0.7626644,0.4779182,1.001811,0.05813326,0.7624332,0.8110325
0.9001718,0.7922156,0.701224,0.4493313,0.9991878,0.06779665,0.7322627,0.7681686
0.8713556,0.8186635,1,0.8094505,0.9954813,0.3790851,0.6946509,0.7154194
0.8361102,0.8195589,1,0.8116707,0.9907246,0.3803975,0.6494167,0.6510181
0.7930254,0.8202481,1.004232,0.9833832,0.9844106,0.3800276,0.5955251,0.5727717
0.7408258,1,1.00457,0.9796324,0.9768538,0.3795258,0.5311761,0.4780374
0.6779855,1,1.004102,0.9750182,0.9675782,0.3786304,0.4540798,0.3636278
0.6025476,0.9991546,1.003815,0.9716554,0.9563435,0.377319,0.3618796,0.2258098
0.5124523,1.000408,1.001398,1,0.94271,0.3755258,0.2518513,0.06011035
0.4045722,0.9999771,0.9999604,0.9994016,0.9263543,0.3730881,0.1207078,-0.1387625
