1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1.054877,1.022025,1.023264,1.023652,1.032368,1.004466,0.5708028
1,1.111,1.043523,1.045921,1.046486,1.062453,0.9243543,1
1,1.166368,1.064068,1.067477,1.067924,1.088611,0.7382842,1
1,1.217455,1.083107,1.087288,1.087211,1.108574,0.9668315,1
1,1.258207,1.099916,1.104509,1.103355,1.119245,0.9861795,1
1,1.278376,1.113561,1.118037,1.115062,1.116418,0.9944718,1
1,1.19821,1.12236,1.126108,1.119964,1.092288,0.9420928,2.692189
1,1.051447,1.12515,1.127123,1.116451,1.04129,0.7224927,1
1,0.8188879,1.119897,1.118633,1.10166,0.9537426,0.9921539,1
1,0.4815286,1.103965,1.097434,1.071858,0.8172194,0.998566,1
1,0.8539345,1.073931,1.05933,1.022171,0.6160895,0.999747,1
1,0.8917857,1.025331,0.9988043,0.9462258,0.3311811,0.9999557,1
1,0.9220656,0.9523276,0.9085658,0.8356524,0.6500421,0.9999922,1
1.008478,0.9802291,0.8448845,0.7774217,0.6791027,0.6406436,0.9039028,8.522925
1.013691,0.9960458,0.6956909,0.5944358,0.4625133,0.6107802,1.001572,1
1.011104,0.8658153,0.4937692,0.3449966,0.1680634,0.56488,0.6535413,1
1.014566,0.6609265,0.2181793,9.216174E-05,-0.2380396,0.492565,0.4263403,3.36008
1.028,0.4418232,-0.1549134,0.08941807,0.2040731,0.7427922,1.177985,1
1.031437,0.9491586,0.02917729,0.06428702,0.1856888,0.7331557,1,12.26623
1.026274,0.9942527,0.03167235,0.08716148,0.155836,0.6795222,1,1
1.024269,0.8860813,0.04077886,0.05602596,0.2149361,0.5924671,1,1
0.9953922,0.7898486,0.009583804,0.08306424,0.1908225,0.8002704,0.6504792,1
0.9545254,1,0.03838312,0.042121,0.2324352,0.9649295,1,2.309991
0.8756776,1,0.06686848,0.2365425,0.4496558,1,1,1
0.7610245,1,0.07633743,0.2748747,0.5057926,1,1,1
0.6058778,0.8621134,0.030172,0.2470052,0.4999806,0.9379489,1.303164,5.19344
0.821394,1,0.0973485,0.3234876,0.4765255,1,1,1
0.8353107,1,0.1204523,0.411769,0.4023762,1,1,1
0.8411857,1.118813,0.04329448,0.5912609,1,1,1,1
1,1,0.1938883,0.5504295,0.9623663,1.002417,1.071604,2.163332
1.006082,1,0.4422897,1,1,1,1,1
1.006703,1,0.7728956,1,1,1,1,1
1.005711,1.037567,0.5544652,1.215471,1.05595,1.037901,1.1372,0.413013
1.03496,1.281499,1.379725,1.613083,1.116454,1.077682,1.32735,1
1.039814,0.9398195,0.1054365,1.78301,1.206343,1.12218,1.674257,2.52455
1.03082,1,1,0.9885666,1.28598,1.162545,2.353306,1
0.9781142,0.7852569,6.533901,0.1380385,1.339156,1.205266,4.818293,1.623615
0.900508,1,1,1,1.426186,1.245515,-17.04875,1
0.8438417,1.493407,-0.622308,1,1.436509,1.262468,0.9949487,-11.52558
0.7494841,1.388458,1,1,1.331276,1.255718,1,1
0.578716,1,1,1,0.8404121,1.210031,1,1
0.373632,0.5762788,-0.09902289,1.037848,0.2108016,1.10561,0.2922322,2.539501
0.5947416,1,1,1,1,0.8410314,1,1
0.6338359,1,1,1,1,0.4477422,1,1
0.6223123,0.7905441,0.7414623,1,1,1,1,1
0.6392301,1.072846,1,1.021627,1.071385,1.064466,1.426018,2.711365
0.6582304,4.86093,0.6109918,1.388807,1.166955,1.140427,3.142334,1
0.6287348,1,1.345493,1.005878,1.256266,1.228561,1.32017,1
0.5318739,0.4378211,1,1,1.27204,1.27608,1,1
1,1,2.265398,1,1.171275,1.279247,0.4960279,3.920973
0.9447774,0.821791,1,0.5677596,0.956399,1.262487,1.120767,1
1,1,0.05053371,1,0.5541965,1.119671,0.3422989,9.68113
1.035396,0.8108741,1,0.7171837,1,0.9195766,1.271865,1
1.063076,1.001285,1,0.9998848,1,0.61752,1,1
1,1,0.3302644,0.9744883,0.8529329,0.7175584,1,1
1,1,1,0.8462733,0.7800828,0.7062379,0.9292943,1
0.9786273,1,0.8882646,1,0.9423445,0.8848931,1,4.217054
0.9826462,0.9181511,1,1,0.7839425,0.9357157,1,1
0.9785467,0.7254028,1,1,0.9865289,0.8930455,1,1
0.9708179,0.5866553,0.1768755,1,0.8902518,0.6692148,0.4418305,1
0.9502701,0.9719718,1,1,0.9725027,0.9816164,1,1
1,1,0.14226,1,1,1,0.01005946,11.87784
1,1,1.052436,0.8120805,1,1,1,1
1.024993,1.075817,1,1,1.067376,1.003987,0.6597609,1
1.023497,0.8506539,0.3555597,1.425971,0.9752621,1,1,2.698976
1.017252,0.994553,1,1.159704,0.7864524,1,1,1
1.012697,0.8856673,-0.005973539,1,1,1,1,1
0.9843348,1,1,0.9117722,1.081016,0.969771,0.7334575,1.752515
0.948326,1,1,1.006055,1.107244,0.8513243,1,1
0.9151046,0.9015984,1,1,1,1,1,1
0.8624817,1,0.9629835,1.073242,1.058698,1.040277,1.188556,0.6057923
0.8169185,1.050321,1.93914,1.245069,1.115149,1.083092,1.509086,1
0.7528483,0.8381848,1,1.45341,1.170068,1.124454,1.945067,1
0.927448,1,1,1.651133,1.215236,1.125567,1,1
0.9452546,0.988735,1,1.561659,1.243747,1.148488,1.129508,0.9388164
0.9592907,0.8348783,1,0.6328495,1.245177,1.158417,1.103426,1
0.9607959,0.6140799,4.740548,1,1.241273,1.147889,0.8705845,3.503671
0.9923797,0.4086785,1,1,1.185426,1.102943,1.014736,1
1.002227,1,5.032475,0.8799029,0.9987723,1.028385,0.6129735,1
0.9997134,0.6852273,1,1,0.5765915,0.8853538,1,9.218536
