1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1.111213,0.9932195,1,1,1,1.158341,0.3618434,4.083644
1.189463,0.9661859,1,1,1,1.237956,1,1
1.150103,0.9144529,1,1,1,0.9997914,1,1
0.8903702,0.8336086,1,1,1,0.4192134,1,1
0.9854996,0.8774441,1,1,1,1,1,1
0.9975547,0.9022566,1,1,1,1,1,1
1,1,1.000151,0.9838822,1.052587,1.114625,-1.281497,3.063911
1,1,0.9990621,0.9645295,1.061581,0.3085024,1,1
1.188885,0.9372839,0.9935064,0.9529086,0.9421911,1,-0.6757495,10.84569
1.477209,0.9958572,0.9862466,0.9360378,0.7389866,1,1,1
2.010223,0.9471154,0.9751229,0.9098216,1,1.508734,0.537909,1
2.971558,0.8825556,0.9617112,0.8765303,1,1,1,1
37.76275,0.976532,0.9508217,1,1.025992,0.3353151,0.926056,2.200006
0.5765191,0.9382744,0.9329406,0.988323,1,1,1,1
1.109599,1,0.9107689,0.9825366,0.9678749,0.4584243,1,6.887389
1,0.9739057,0.8849281,0.9809067,0.8599295,1.486631,0.6902737,1
1,0.9281573,0.8537823,0.9742662,0.9431794,1,1,1
0.580706,1,0.8184446,0.9717818,1.038046,-0.6171587,1.425577,13.6943
-1.167433,0.9798477,0.9168761,0.9465499,0.7744896,1,1,1
1,1,0.9166705,0.9204093,0.6031383,-0.1635996,0.7682292,18.95477
1.223752,0.9452972,0.9127286,0.8943229,0.9926319,1,1,1
1,1,0.9061747,1,1,1,1,1
1.041257,1,0.903997,0.9896951,1,1,1,1
0.8718939,1,0.8996584,0.9764788,1,1,1,1
1,1.020266,0.8977199,0.9586495,1.202454,1.276818,1.559082,-13.1793
1.192374,1.026605,0.8938056,0.9390877,0.9543998,0.9597616,2.745963,8.214158
1,0.9921936,0.8797961,0.9189349,0.9386773,1.239282,-2.283048,0.8639094
1,0.9409049,0.861351,0.8929232,0.6147168,1.454485,1.04868,1
0.7407089,0.8664612,0.8380664,0.8569539,1,-20.95711,1.957725,4.50292
0.541576,0.8115242,0.8080246,0.8165864,0.8248754,1,1,1
1.328921,0.7166832,0.7727401,0.9979553,1,-1.116279,1.120085,1
1,1,0.7287047,1,1,1,1,5.377252
1,0.9696959,0.6724414,0.9878794,1,1,1,1
0.9104356,0.9545961,0.6075286,0.9748535,1.282522,2.399606,-0.03353888,2.846317
1.166725,0.9239158,0.5227504,0.9655706,0.7693765,-6.319874,1,1
0.3144744,0.9074597,0.4217768,0.9471071,0.3034946,-0.1110234,122.7031,6.274713
1,0.8086176,0.5483152,0.9203584,1,1,1,1
1,1,0.549322,1,0.886733,-0.4406775,0.9409632,1
1,1,0.5487667,1,1,1,1,1
1,1.039657,0.5438212,1.000728,0.6440524,-0.5720865,1,3.232111
0.8800339,1.051927,0.5876974,0.9971547,1,1,1,1
1,1,0.5890273,0.9888166,1.194772,0.451023,1.357829,1
0.8095732,1,0.5887219,0.9785934,1,1,1,1
1,1,0.5863743,0.9633741,1,1,1,1
0.6600153,0.9850891,0.5801637,0.9397697,1,1,1,1
1,1.034607,0.5715972,0.9222072,1.082499,0.827127,2.903219,2.725798
1,1,0.5572615,0.8960346,1,1,1,1
0.8639615,1,0.5396641,0.8563889,1,1,1,1
1,1.088354,0.5188687,0.8036325,1,1,1,1
2.064234,1.135907,0.707774,0.954105,1.097888,1.433646,1.824262,0.2025441
0.7722183,1.183616,0.7079415,1,1.237167,3.055308,-6.027035,1
1.043729,1.181455,0.7025537,0.9866347,1.377771,6.410275,5.066508,126.8105
1,1.13702,0.6947283,0.9703048,1.172589,1.133567,-0.8549649,1
1,0.9613416,0.6915521,0.9517034,0.387604,-1.13748,1.269139,6.585952
1,1,0.681568,0.9412218,1,1,-2.954065,1
1,0.9327186,0.6656964,0.9250569,1.081163,-0.4003913,1,5.074995
0.9293259,0.8871477,0.6443735,0.9135943,0.5939696,1,1.184266,1
0.804345,0.8101807,0.617077,0.8940126,1,1,1,1
0.7082934,0.7241623,0.5833944,0.8541772,0.7241656,6.063062,-8.355488,1
1,0.6096362,0.5442522,0.7967724,1,1,1,7.765243
1.243174,0.7411051,0.4931735,0.9450465,1,1,1,1
1.268679,0.693571,0.4309482,0.9401614,0.955567,-0.8751397,-5.148303,4.848718
1.924605,0.8329135,0.698531,0.9463252,1,1,1,1
1,1,0.7232463,0.9304036,1,-0.7187071,-17.24813,15.52595
1,1,0.7308413,0.9090309,1,1,1,1
1.093421,1,0.753144,0.881442,1,1,1,1
1,1,0.7528701,1,1,1,1,1
0.995349,1,0.7521724,1.006372,1.331214,3.527759,7.284907,4.691912
1.057691,0.9698731,0.7477891,1.0087,1,1,1,1
1.07928,0.9337825,0.7396004,0.9965136,1,0.2282532,1,29.86874
0.6367548,0.8973801,0.7226588,0.9741976,1.024002,1,-1.933504,1
0.1803216,0.8451915,0.7603894,1,1,-0.2897719,-0.3158635,3.706578
1.031636,0.7483717,0.7681602,1,1,1,1,1
1,0.6634439,0.7764885,0.9917583,1.452218,-21.67663,1.69064,3.291399
1.769574,0.4776902,0.7859608,0.9971151,0.04736665,1,1,1
13.72361,0.645033,0.7925947,0.9978338,1,1,1,1
1,1,1,0.9712895,1,1,1,1
1.590476,0.892102,0.9954418,0.9377576,1,1,1,1
1,1,0.9906374,1,1.112019,1.263094,1.518558,0.2575289
1,1.072427,1,0.9962098,1.23376,1.664725,4.478254,1
